fr24_id,Timestamp,Flight,Aircraft,Origin,Destination,Altitude,Ground_Speed,Vertical_Speed,Lat,Lon,Source,operating_as,Track,ETA,distance_to_airport
39314810,2025-02-20 07:30:00+00:00,SK1805,A20N,ARN,PMI,39000,468,0,45.1722,6.12334,ADSB,SZS,204,2025-02-20 08:29:52+00:00,1792.4860799673602
39314810,2025-02-20 08:00:00+00:00,SK1805,A20N,ARN,PMI,39000,488,0,41.61523,3.81903,ADSB,SZS,195,2025-02-20 08:27:44+00:00,2228.6675417379324
39314873,2025-02-20 08:00:00+00:00,HP302,F50,ARN,OER,2400,158,0,59.60353,17.86312,MLAT,APF,253,,7.0371700462598525
39314873,2025-02-20 08:30:00+00:00,HP302,F50,ARN,OER,18900,295,0,61.43879,18.36932,MLAT,APF,11,2025-02-20 09:04:30+00:00,199.89328589751767
39314873,2025-02-20 09:00:00+00:00,HP302,F50,ARN,OER,2700,174,0,63.34666,19.11849,MLAT,APF,3,2025-02-20 09:06:54+00:00,415.37182338334156
393148b9,2025-02-20 05:30:00+00:00,SK1126,AT76,RNB,ARN,22975,229,0,57.33577,16.30182,ADSB,BRX,28,2025-02-20 06:06:56+00:00,274.71785993676036
393148b9,2025-02-20 06:00:00+00:00,SK1126,AT76,RNB,ARN,10300,256,-1472,59.18559,18.01379,ADSB,BRX,15,2025-02-20 06:10:13+00:00,52.20221438120341
393149ae,2025-02-20 05:30:00+00:00,HP281,F50,MHQ,ARN,200,110,0,59.66964,18.02419,MLAT,APF,254,2025-02-20 05:30:40+00:00,5.065571129834678
39314a27,2025-02-20 05:30:00+00:00,W61731,A321,GDN,ARN,19650,342,2240,54.83586,17.95069,MLAT,WZZ,331,2025-02-20 06:21:52+00:00,535.7025276894726
39314a27,2025-02-20 06:00:00+00:00,W61731,A321,GDN,ARN,34025,374,0,57.82921,17.69506,MLAT,WZZ,5,2025-02-20 06:26:08+00:00,203.34739556209826
39314a27,2025-02-20 06:30:00+00:00,W61731,A321,GDN,ARN,0,23,0,59.65588,17.93747,ADSB,WZZ,255,,0.2911731512023276
39314e0a,2025-02-20 05:30:00+00:00,SK140,A20N,GOT,ARN,0,4,0,57.67587,12.29407,ADSB,SZS,289,,393.42712624838447
39314e0a,2025-02-20 06:00:00+00:00,SK140,A20N,GOT,ARN,26275,396,-2624,59.49595,16.42163,ADSB,SZS,51,2025-02-20 06:28:29+00:00,87.2654982693299
39314fb8,2025-02-20 05:30:00+00:00,SK2178,AT76,AGH,ARN,2125,190,1600,56.3665,12.88746,ADSB,BRX,46,,471.08335604426037
39314fb8,2025-02-20 06:00:00+00:00,SK2178,AT76,AGH,ARN,17000,265,0,57.69973,15.47947,ADSB,BRX,47,2025-02-20 06:36:48+00:00,259.6287406569443
39314fb8,2025-02-20 06:30:00+00:00,SK2178,AT76,AGH,ARN,8000,254,0,59.32347,18.04852,ADSB,BRX,22,2025-02-20 06:36:48+00:00,37.21217356867196
39314fef,2025-02-20 05:30:00+00:00,SK1827,A20N,ARN,NCE,0,15,0,59.65746,17.92424,ADSB,SAS,348,,0.9773004387893979
39314fef,2025-02-20 06:00:00+00:00,SK1827,A20N,ARN,NCE,36000,464,0,56.72333,15.48841,ADSB,SAS,197,2025-02-20 08:17:04+00:00,356.04196597966853
39314fef,2025-02-20 06:30:00+00:00,SK1827,A20N,ARN,NCE,35975,462,0,53.04607,13.78357,ADSB,SAS,182,2025-02-20 08:12:48+00:00,777.6930548706605
39314fef,2025-02-20 07:00:00+00:00,SK1827,A20N,ARN,NCE,36125,461,640,49.2735,12.87619,ADSB,SAS,204,2025-02-20 08:12:48+00:00,1198.8442659533607
39314fef,2025-02-20 07:30:00+00:00,SK1827,A20N,ARN,NCE,36975,447,-64,45.97834,10.33896,ADSB,SAS,221,2025-02-20 08:08:32+00:00,1601.6305702746167
39314fef,2025-02-20 08:00:00+00:00,SK1827,A20N,ARN,NCE,6875,282,-1536,43.59975,7.66617,ADSB,SAS,164,2025-02-20 08:07:52+00:00,1915.6068155930943
39314fef,2025-02-20 08:30:00+00:00,SK1827,A20N,ARN,NCE,0,0,0,43.66483,7.21489,ADSB,SAS,315,,1920.0055562388468
39314ff1,2025-02-20 05:30:00+00:00,SK75,A20N,OSD,ARN,0,7,0,63.19729,14.49517,ADSB,SZS,286,,434.40667070475183
39314ff1,2025-02-20 06:00:00+00:00,SK75,A20N,OSD,ARN,24725,414,-1984,60.84384,17.70371,ADSB,SZS,148,2025-02-20 06:25:47+00:00,132.99418219025958
39314ff9,2025-02-20 05:30:00+00:00,SN2298,A320,ARN,BRU,0,0,0,59.65307,17.93802,ADSB,BEL,255,,0.11388611793725502
39314ff9,2025-02-20 06:00:00+00:00,SN2298,A320,ARN,BRU,0,18,0,59.65803,17.92433,ADSB,BEL,11,,1.0027370789244252
39314ff9,2025-02-20 06:30:00+00:00,SN2298,A320,ARN,BRU,38000,458,0,57.05238,14.23784,ADSB,BEL,214,2025-02-20 07:57:52+00:00,360.8639146898919
39314ff9,2025-02-20 07:00:00+00:00,SN2298,A320,ARN,BRU,38000,445,-64,54.09018,10.35689,ADSB,BEL,216,2025-02-20 07:57:52+00:00,770.3733256352497
39314ff9,2025-02-20 07:30:00+00:00,SN2298,A320,ARN,BRU,21575,396,-1024,51.26472,6.53381,ADSB,BEL,246,2025-02-20 07:51:31+00:00,1174.433955867437
39315028,2025-02-20 05:30:00+00:00,HP301,F50,OER,ARN,12100,228,0,63.0498,19.01136,MLAT,APF,183,2025-02-20 06:24:00+00:00,381.92841908808725
39315028,2025-02-20 06:00:00+00:00,HP301,F50,OER,ARN,17700,340,0,60.57898,18.4567,MLAT,APF,185,2025-02-20 06:21:52+00:00,106.81303741151441
3931504f,2025-02-20 05:30:00+00:00,KL1214,B738,ARN,AMS,0,0,0,59.64328,17.92726,ADSB,KLM,42,,1.3418434219559912
3931504f,2025-02-20 06:00:00+00:00,KL1214,B738,ARN,AMS,25375,423,1792,59.02205,16.76987,ADSB,KLM,220,2025-02-20 07:32:16+00:00,96.60057825083445
3931504f,2025-02-20 06:30:00+00:00,KL1214,B738,ARN,AMS,38000,420,64,56.48795,11.99607,ADSB,KLM,225,2025-02-20 07:30:08+00:00,495.71167732033155
3931504f,2025-02-20 07:00:00+00:00,KL1214,B738,ARN,AMS,37275,409,-1536,53.98856,7.75109,ADSB,KLM,222,2025-02-20 07:32:16+00:00,882.0334534711619
3931504f,2025-02-20 07:30:00+00:00,KL1214,B738,ARN,AMS,0,138,-832,52.31374,4.80263,ADSB,KLM,221,2025-02-20 07:29:58+00:00,1151.083640885775
393151c8,2025-02-20 05:30:00+00:00,SK1853,A20N,ARN,ALC,0,0,0,59.6531,17.93301,ADSB,SZS,300,,0.3855434975990476
393151c8,2025-02-20 06:00:00+00:00,SK1853,A20N,ARN,ALC,36000,464,0,57.26954,15.6518,ADSB,SZS,204,2025-02-20 09:10:24+00:00,296.5759717031742
393151c8,2025-02-20 06:30:00+00:00,SK1853,A20N,ARN,ALC,36975,452,0,53.78348,13.01621,ADSB,SZS,201,2025-02-20 09:10:24+00:00,718.0782565584921
393151c8,2025-02-20 07:00:00+00:00,SK1853,A20N,ARN,ALC,37025,459,0,50.2733,10.86132,ADSB,SZS,199,2025-02-20 09:08:16+00:00,1135.2053891898329
393151c8,2025-02-20 07:30:00+00:00,SK1853,A20N,ARN,ALC,37000,463,-64,47.23097,7.47049,ADSB,SZS,211,2025-02-20 09:08:16+00:00,1541.3667405765016
393151c8,2025-02-20 08:00:00+00:00,SK1853,A20N,ARN,ALC,37050,478,0,43.66786,5.11799,ADSB,SZS,206,2025-02-20 09:08:16+00:00,1977.4267730592528
393151c8,2025-02-20 08:30:00+00:00,SK1853,A20N,ARN,ALC,35000,476,0,40.11909,2.79584,ADSB,SZS,208,2025-02-20 09:04:00+00:00,2414.8077786407484
393151c8,2025-02-20 09:00:00+00:00,SK1853,A20N,ARN,ALC,6475,248,-576,38.52068,-0.88846,ADSB,SZS,252,2025-02-20 09:06:28+00:00,2699.060627742902
39315222,2025-02-20 05:30:00+00:00,LH809,A321,ARN,FRA,0,0,0,59.65297,17.92989,ADSB,DLH,70,,0.5612883607363681
39315222,2025-02-20 06:00:00+00:00,LH809,A321,ARN,FRA,33425,467,1152,57.7831,15.81003,ADSB,DLH,208,2025-02-20 07:30:08+00:00,241.58864113674187
39315222,2025-02-20 06:30:00+00:00,LH809,A321,ARN,FRA,36000,450,0,54.43912,12.67581,ADSB,DLH,206,2025-02-20 07:30:08+00:00,661.0182818490574
39315222,2025-02-20 07:00:00+00:00,LH809,A321,ARN,FRA,23025,397,-1024,51.08862,10.19746,ADSB,DLH,202,2025-02-20 07:23:05+00:00,1069.0452468534559
393152ae,2025-02-20 06:00:00+00:00,SK2198,AT76,KLR,ARN,17000,243,0,58.05212,17.24747,ADSB,BRX,23,2025-02-20 06:34:40+00:00,182.46559222848012
393152ae,2025-02-20 06:30:00+00:00,SK2198,AT76,KLR,ARN,2300,153,-704,59.69431,18.22064,ADSB,BRX,256,2025-02-20 06:32:45+00:00,16.405387597709293
3931548b,2025-02-20 06:00:00+00:00,D84002,B38M,UME,ARN,34000,438,0,62.26694,19.57937,ADSB,NSZ,195,2025-02-20 06:32:32+00:00,303.7479278642854
3931548b,2025-02-20 06:30:00+00:00,D84002,B38M,UME,ARN,3375,154,-384,59.71279,18.37246,ADSB,NSZ,258,2025-02-20 06:32:47+00:00,25.161572952240647
39315505,2025-02-20 06:00:00+00:00,D84030,B38M,LLA,ARN,23350,410,2432,64.80365,21.64936,ADSB,NSZ,199,2025-02-20 06:56:00+00:00,603.8048343028573
39315505,2025-02-20 06:30:00+00:00,D84030,B38M,LLA,ARN,29675,437,-1920,61.21377,19.06596,ADSB,NSZ,194,2025-02-20 07:02:17+00:00,184.15677914465795
39315629,2025-02-20 06:00:00+00:00,SK86,AT76,VBY,ARN,13000,257,0,58.59558,18.21081,ADSB,BRX,356,2025-02-20 06:21:52+00:00,118.65203945368984
39315629,2025-02-20 06:30:00+00:00,SK86,AT76,VBY,ARN,0,3,0,59.65396,17.93506,ADSB,BRX,75,,0.27114009364477937
39315659,2025-02-20 06:00:00+00:00,JU380,A319,BEG,ARN,11575,311,1920,45.03754,20.31294,ADSB,ASL,352,2025-02-20 08:23:28+00:00,1632.9382971282537
39315659,2025-02-20 06:30:00+00:00,JU380,A319,BEG,ARN,36000,388,0,48.20998,19.63862,ADSB,ASL,349,2025-02-20 08:21:20+00:00,1277.2095053729959
39315659,2025-02-20 07:00:00+00:00,JU380,A319,BEG,ARN,36000,370,0,51.26183,18.7207,ADSB,ASL,348,2025-02-20 08:19:12+00:00,934.3970627033128
39315659,2025-02-20 07:30:00+00:00,JU380,A319,BEG,ARN,36000,230,0,54.27084,17.68626,MLAT,ASL,344,2025-02-20 08:21:20+00:00,598.7256589278227
39315659,2025-02-20 08:00:00+00:00,JU380,A319,BEG,ARN,36000,2,0,57.33482,17.64727,MLAT,ASL,26,2025-02-20 11:09:52+00:00,258.3895747905114
39315659,2025-02-20 08:30:00+00:00,JU380,A319,BEG,ARN,275,130,-640,59.67021,18.02993,MLAT,ASL,266,2025-02-20 08:30:45+00:00,5.38979739760203
3931571a,2025-02-20 06:00:00+00:00,LX1255,A21N,ARN,ZRH,2550,195,2880,59.60394,17.871,ADSB,SWR,238,2025-02-20 08:02:08+00:00,6.737383675505814
3931571a,2025-02-20 06:30:00+00:00,LX1255,A21N,ARN,ZRH,35450,469,640,56.2841,14.83853,ADSB,SWR,203,2025-02-20 08:00:00+00:00,416.8178421535308
3931571a,2025-02-20 07:00:00+00:00,LX1255,A21N,ARN,ZRH,36000,458,0,52.72989,12.34612,ADSB,SWR,201,2025-02-20 08:00:00+00:00,843.3834920560735
3931571a,2025-02-20 07:30:00+00:00,LX1255,A21N,ARN,ZRH,32025,454,-192,49.17815,10.14939,ADSB,SWR,226,2025-02-20 07:57:52+00:00,1267.1818457266472
39315800,2025-02-20 06:30:00+00:00,SK3,A20N,LLA,ARN,36000,464,0,62.29634,19.72817,ADSB,SAS,198,2025-02-20 07:04:32+00:00,309.2694406337728
39315800,2025-02-20 07:00:00+00:00,SK3,A20N,LLA,ARN,1275,141,-896,59.68179,18.12053,ADSB,SAS,255,2025-02-20 07:01:04+00:00,10.622900039911295
39315850,2025-02-20 06:00:00+00:00,D82602,B38M,HEL,ARN,1850,214,2752,60.30838,24.81812,ADSB,NSZ,294,2025-02-20 06:47:28+00:00,389.3131698766973
39315850,2025-02-20 06:30:00+00:00,D82602,B38M,HEL,ARN,7700,230,-640,59.63245,18.70292,MLAT,NSZ,327,2025-02-20 06:38:23+00:00,42.94756177163692
39315a3b,2025-02-20 06:00:00+00:00,JON52,BE20,HFS,ARN,18500,224,1536,59.936,14.85048,ADSB,JON,92,2025-02-20 06:37:01+00:00,175.6373519054152
39315a3b,2025-02-20 06:30:00+00:00,JON52,BE20,HFS,ARN,500,134,-640,59.67288,18.04971,ADSB,JON,256,2025-02-20 06:31:04+00:00,6.53566866248579
39315b65,2025-02-20 06:00:00+00:00,SK150,A20N,GOT,ARN,250,149,2432,57.66385,12.28074,ADSB,SZS,206,,394.85832589105496
39315b65,2025-02-20 06:30:00+00:00,SK150,A20N,GOT,ARN,22600,346,-2112,59.59845,16.52289,ADSB,SZS,45,2025-02-20 06:53:37+00:00,79.90014165395749
39315caa,2025-02-20 06:00:00+00:00,SK402,A20N,CPH,ARN,0,7,0,55.62651,12.65246,ADSB,SAS,275,,546.937221059292
39315caa,2025-02-20 06:30:00+00:00,SK402,A20N,CPH,ARN,35000,424,0,56.59396,14.23923,ADSB,SAS,39,2025-02-20 07:08:48+00:00,403.5497478117445
39315caa,2025-02-20 07:00:00+00:00,SK402,A20N,CPH,ARN,10800,314,-1216,59.0935,18.14544,ADSB,SAS,19,2025-02-20 07:11:52+00:00,63.354057710637974
39315cc7,2025-02-20 06:00:00+00:00,KL1215,E295,AMS,ARN,0,18,0,52.3018,4.76469,ADSB,KLC,59,,1153.7534389129858
39315cc7,2025-02-20 06:30:00+00:00,KL1215,E295,AMS,ARN,35000,437,-64,54.23285,8.02454,ADSB,KLC,47,2025-02-20 07:42:56+00:00,849.8093580036613
39315cc7,2025-02-20 07:00:00+00:00,KL1215,E295,AMS,ARN,35000,430,0,56.61626,12.84276,ADSB,KLC,50,2025-02-20 07:42:56+00:00,450.95587660103143
39315cc7,2025-02-20 07:30:00+00:00,KL1215,E295,AMS,ARN,19350,300,-1088,58.74632,17.58814,ADSB,KLC,21,2025-02-20 07:49:55+00:00,102.84642373805887
39315cc9,2025-02-20 06:00:00+00:00,D82030,B738,RIX,ARN,0,4,0,56.9334,23.97689,ADSB,NSZ,5,,464.4031625939216
39315cc9,2025-02-20 06:30:00+00:00,D82030,B738,RIX,ARN,40000,392,0,58.26767,21.34406,ADSB,NSZ,320,2025-02-20 07:00:16+00:00,248.63299203228578
39315cc9,2025-02-20 07:00:00+00:00,D82030,B738,RIX,ARN,0,21,0,59.65691,17.93885,ADSB,NSZ,255,2025-02-20 06:59:08+00:00,0.3780855394836323
39315e76,2025-02-20 06:00:00+00:00,AY826,A319,ARN,HEL,0,0,0,59.64465,17.9255,ADSB,FIN,33,,1.2748624418384678
39315e76,2025-02-20 06:30:00+00:00,AY826,A319,ARN,HEL,33025,427,-128,60.03424,20.79769,ADSB,FIN,73,2025-02-20 06:56:00+00:00,165.14213632318103
39315e76,2025-02-20 07:00:00+00:00,AY826,A319,ARN,HEL,0,0,0,60.31868,24.96412,ADSB,FIN,160,,397.4343231923896
39315ec7,2025-02-20 06:00:00+00:00,TK1793,A21N,IST,ARN,0,0,0,41.2577,28.7348,ADSB,THY,90,,2177.135044103611
39315ec7,2025-02-20 06:30:00+00:00,TK1793,A21N,IST,ARN,0,0,0,41.26279,28.7218,ADSB,THY,2,,2176.28536375069
39315ec7,2025-02-20 07:00:00+00:00,TK1793,A21N,IST,ARN,0,0,0,41.26734,28.72516,ADSB,THY,2,,2175.8792462203696
39315ec7,2025-02-20 07:30:00+00:00,TK1793,A21N,IST,ARN,34000,408,0,43.66273,26.84369,ADSB,THY,327,2025-02-20 10:14:24+00:00,1877.2665517535304
39315ec7,2025-02-20 08:00:00+00:00,TK1793,A21N,IST,ARN,33950,401,0,46.37654,24.06287,ADSB,THY,322,2025-02-20 10:16:32+00:00,1530.523509746659
39315ec7,2025-02-20 08:30:00+00:00,TK1793,A21N,IST,ARN,34025,383,0,49.14368,21.50391,ADSB,THY,339,2025-02-20 10:18:40+00:00,1190.7636106682376
39315ec7,2025-02-20 09:00:00+00:00,TK1793,A21N,IST,ARN,33975,361,0,51.98866,19.7243,ADSB,THY,338,2025-02-20 10:16:32+00:00,859.4736209484344
39315ec7,2025-02-20 09:30:00+00:00,TK1793,A21N,IST,ARN,33975,386,0,54.85823,17.75213,MLAT,THY,340,2025-02-20 10:22:56+00:00,533.3335961340706
39315ec7,2025-02-20 10:00:00+00:00,TK1793,A21N,IST,ARN,29050,406,-2048,58.07119,17.7572,MLAT,THY,5,2025-02-20 10:25:04+00:00,176.2626934614034
39315ec7,2025-02-20 10:30:00+00:00,TK1793,A21N,IST,ARN,0,1,0,59.6531,17.9382,ADSB,THY,255,,0.10339457565402613
39316041,2025-02-20 06:30:00+00:00,D83194,B38M,CPH,ARN,15400,362,3200,55.77777,13.02438,ADSB,NSZ,38,2025-02-20 07:21:36+00:00,520.2349089223881
39316041,2025-02-20 07:00:00+00:00,D83194,B38M,CPH,ARN,29625,428,-4608,58.50322,17.13354,ADSB,NSZ,27,2025-02-20 07:21:36+00:00,135.9514349953289
39316073,2025-02-20 06:30:00+00:00,SK525,A20N,ARN,LHR,2000,183,2176,59.60968,17.88783,ADSB,SZS,235,,5.6860497421445455
39316073,2025-02-20 07:00:00+00:00,SK525,A20N,ARN,LHR,36000,422,-64,57.02074,13.37414,ADSB,SZS,233,2025-02-20 08:42:40+00:00,395.70773804383293
39316073,2025-02-20 07:30:00+00:00,SK525,A20N,ARN,LHR,36000,418,64,54.86158,8.5854,ADSB,SZS,229,2025-02-20 08:42:40+00:00,773.5661375251515
39316073,2025-02-20 08:00:00+00:00,SK525,A20N,ARN,LHR,36000,386,0,52.64788,4.49404,ADSB,SZS,225,2025-02-20 08:44:48+00:00,1136.4633974832311
39316073,2025-02-20 08:30:00+00:00,SK525,A20N,ARN,LHR,14125,248,-448,51.67639,0.56105,ADSB,SZS,263,2025-02-20 08:43:51+00:00,1397.97899087341
39316074,2025-02-20 06:30:00+00:00,D84321,B738,ARN,NCE,37000,494,0,57.34286,17.81344,ADSB,NSZ,195,2025-02-20 08:49:04+00:00,257.0412198157198
39316074,2025-02-20 07:00:00+00:00,D84321,B738,ARN,NCE,37000,190,0,53.38388,16.014,MLAT,NSZ,192,2025-02-20 08:55:28+00:00,707.0150080991621
39316074,2025-02-20 07:30:00+00:00,D84321,B738,ARN,NCE,38000,270,0,49.69208,13.69549,MLAT,NSZ,212,2025-02-20 08:51:12+00:00,1140.2026493485841
39316074,2025-02-20 08:00:00+00:00,D84321,B738,ARN,NCE,38000,446,64,46.26406,11.37639,MLAT,NSZ,228,2025-02-20 08:51:12+00:00,1550.5691551428768
39316074,2025-02-20 08:30:00+00:00,D84321,B738,ARN,NCE,10950,346,-1728,43.774,7.66082,MLAT,NSZ,191,2025-02-20 08:42:43+00:00,1897.2904649588165
393160ce,2025-02-20 06:30:00+00:00,SK1417,A20N,ARN,CPH,33300,454,1536,58.59004,16.02924,ADSB,SZS,219,2025-02-20 07:10:56+00:00,160.83602793955382
393160ce,2025-02-20 07:00:00+00:00,SK1417,A20N,ARN,CPH,4625,227,-768,55.81453,12.91684,ADSB,SZS,186,2025-02-20 07:04:40+00:00,520.3914793822613
39316149,2025-02-20 06:30:00+00:00,AY803,A320,HEL,ARN,34000,414,0,60.02508,21.93419,MLAT,FIN,257,2025-02-20 07:00:16+00:00,226.90983937429695
39316149,2025-02-20 07:00:00+00:00,AY803,A320,HEL,ARN,0,1,0,59.6449,17.92126,ADSB,FIN,191,,1.4181138760238212
3931626a,2025-02-20 06:30:00+00:00,PC1279,A21N,SAW,ARN,0,0,0,40.8953,29.29217,ADSB,PGT,185,,2229.1205209987056
3931626a,2025-02-20 07:00:00+00:00,PC1279,A21N,SAW,ARN,34000,401,0,41.77895,28.13155,ADSB,PGT,293,2025-02-20 09:59:28+00:00,2107.4686205221715
3931626a,2025-02-20 07:30:00+00:00,PC1279,A21N,SAW,ARN,38000,400,0,44.18008,25.11579,ADSB,PGT,333,2025-02-20 09:59:28+00:00,1787.0898764073002
3931626a,2025-02-20 08:00:00+00:00,PC1279,A21N,SAW,ARN,38000,395,0,47.12562,22.92889,ADSB,PGT,331,2025-02-20 10:03:44+00:00,1430.7906541976477
3931626a,2025-02-20 08:30:00+00:00,PC1279,A21N,SAW,ARN,38000,398,64,50.25365,22.37574,ADSB,PGT,8,2025-02-20 10:05:52+00:00,1082.3158134568039
3931626a,2025-02-20 09:00:00+00:00,PC1279,A21N,SAW,ARN,37975,380,0,53.43782,23.19416,ADSB,PGT,9,2025-02-20 10:12:16+00:00,761.9608750200529
3931626a,2025-02-20 09:30:00+00:00,PC1279,A21N,SAW,ARN,38000,377,0,56.46762,22.12606,MLAT,PGT,335,2025-02-20 10:12:16+00:00,431.25935962951036
3931626a,2025-02-20 10:00:00+00:00,PC1279,A21N,SAW,ARN,20000,343,-2304,59.17738,19.42454,MLAT,PGT,319,2025-02-20 10:22:14+00:00,99.29210060871928
393163dd,2025-02-20 06:30:00+00:00,D84355,B738,ARN,FCO,25675,489,1472,58.55717,16.9302,ADSB,NSZ,200,2025-02-20 08:53:20+00:00,134.8484614180103
393163dd,2025-02-20 07:00:00+00:00,D84355,B738,ARN,FCO,36000,458,0,54.90571,14.52867,ADSB,NSZ,198,2025-02-20 08:55:28+00:00,566.1662262002174
393163dd,2025-02-20 07:30:00+00:00,D84355,B738,ARN,FCO,36000,469,0,51.08299,13.68399,ADSB,NSZ,185,2025-02-20 08:55:28+00:00,989.7130581351802
393163dd,2025-02-20 08:00:00+00:00,D84355,B738,ARN,FCO,36000,462,0,47.27925,12.44627,ADSB,NSZ,193,2025-02-20 08:55:28+00:00,1422.0042810075072
393163dd,2025-02-20 08:30:00+00:00,D84355,B738,ARN,FCO,28025,420,-2048,43.48738,12.20084,ADSB,NSZ,182,2025-02-20 09:00:34+00:00,1839.168754621429
393165e0,2025-02-20 06:30:00+00:00,6B227,B38M,ARN,LPA,3750,236,1920,59.55572,17.72672,ADSB,BLX,210,2025-02-20 11:54:40+00:00,16.18816765223042
393165e0,2025-02-20 07:00:00+00:00,6B227,B38M,ARN,LPA,36000,446,0,56.8754,14.02791,ADSB,BLX,215,2025-02-20 12:01:04+00:00,384.28306056490635
393165e0,2025-02-20 07:30:00+00:00,6B227,B38M,ARN,LPA,36000,430,64,53.96289,10.24499,ADSB,BLX,217,2025-02-20 12:05:20+00:00,786.2118735883237
393165e0,2025-02-20 08:00:00+00:00,6B227,B38M,ARN,LPA,36000,430,0,51.03019,6.75743,ADSB,BLX,219,2025-02-20 12:05:20+00:00,1188.0639654935317
393165e0,2025-02-20 08:30:00+00:00,6B227,B38M,ARN,LPA,37000,435,0,48.61606,2.79433,ADSB,BLX,222,2025-02-20 12:07:28+00:00,1567.1010251584114
393165e0,2025-02-20 09:00:00+00:00,6B227,B38M,ARN,LPA,37000,460,0,45.32103,0.20711,ADSB,BLX,208,2025-02-20 11:58:56+00:00,1982.0261344957569
393165e0,2025-02-20 09:30:00+00:00,6B227,B38M,ARN,LPA,37000,463,0,41.93858,-2.23074,ADSB,BLX,206,2025-02-20 11:58:56+00:00,2406.0179522357216
393165e0,2025-02-20 10:00:00+00:00,6B227,B38M,ARN,LPA,37000,469,0,38.67567,-4.95943,ADSB,BLX,213,2025-02-20 11:58:56+00:00,2834.749614369115
393165e0,2025-02-20 10:30:00+00:00,6B227,B38M,ARN,LPA,37000,456,0,35.5183,-7.73312,ADSB,BLX,219,2025-02-20 11:58:56+00:00,3259.0701699955207
393165e0,2025-02-20 11:00:00+00:00,6B227,B38M,ARN,LPA,37000,447,0,32.59015,-10.52647,ADSB,BLX,217,2025-02-20 11:58:56+00:00,3665.128070876109
